"work","citedwork"
"https://semopenalex.org/work/W2880053940","https://semopenalex.org/work/W2783898088"
"https://semopenalex.org/work/W2890019863","https://semopenalex.org/work/W2567423087"
"https://semopenalex.org/work/W2890019863","https://semopenalex.org/work/W2567250996"
"https://semopenalex.org/work/W2890019863","https://semopenalex.org/work/W2800031275"
"https://semopenalex.org/work/W2890019863","https://semopenalex.org/work/W2783017594"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2803061034"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2782036695"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2781856026"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2886924994"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2582979563"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2782166481"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2793242423"
"https://semopenalex.org/work/W2902856007","https://semopenalex.org/work/W2773700487"
"https://semopenalex.org/work/W2889827971","https://semopenalex.org/work/W2796311581"
"https://semopenalex.org/work/W2889827971","https://semopenalex.org/work/W2790551110"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2801287827"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2800971234"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2787460561"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2793518800"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2790248251"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2793503277"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2783392188"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2805595646"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2888207015"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2773538695"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2782488214"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2790401303"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2787695006"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2789194449"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2891983022"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2807082514"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W4253309485"
"https://semopenalex.org/work/W2901748905","https://semopenalex.org/work/W2889768066"
"https://semopenalex.org/work/W2884605745","https://semopenalex.org/work/W2790708193"
"https://semopenalex.org/work/W2884605745","https://semopenalex.org/work/W2050884131"
"https://semopenalex.org/work/W2884605745","https://semopenalex.org/work/W2790924898"
"https://semopenalex.org/work/W2884605745","https://semopenalex.org/work/W2780190620"
"https://semopenalex.org/work/W2884605745","https://semopenalex.org/work/W2791022934"
"https://semopenalex.org/work/W2895483019","https://semopenalex.org/work/W2797967795"
"https://semopenalex.org/work/W2890691723","https://semopenalex.org/work/W2795316506"
"https://semopenalex.org/work/W2890691723","https://semopenalex.org/work/W2810420630"
"https://semopenalex.org/work/W2890691723","https://semopenalex.org/work/W2793515221"
"https://semopenalex.org/work/W2890691723","https://semopenalex.org/work/W2778297456"
"https://semopenalex.org/work/W2890691723","https://semopenalex.org/work/W2792333597"
"https://semopenalex.org/work/W2889308204","https://semopenalex.org/work/W2590973828"
"https://semopenalex.org/work/W2773369103","https://semopenalex.org/work/W2765314233"
"https://semopenalex.org/work/W2793864687","https://semopenalex.org/work/W2765400080"
"https://semopenalex.org/work/W2793864687","https://semopenalex.org/work/W2771293733"
"https://semopenalex.org/work/W2793864687","https://semopenalex.org/work/W2745238756"
"https://semopenalex.org/work/W2803500691","https://semopenalex.org/work/W2784098749"
"https://semopenalex.org/work/W2803500691","https://semopenalex.org/work/W2784311950"
"https://semopenalex.org/work/W2803500691","https://semopenalex.org/work/W2807333499"
"https://semopenalex.org/work/W2803500691","https://semopenalex.org/work/W2805135934"
"https://semopenalex.org/work/W2803500691","https://semopenalex.org/work/W2794124550"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2786031287"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2783137027"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2794164629"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2799553179"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2790543400"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2794022348"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2789705845"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2790574709"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2767551096"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2785897891"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2783035773"
"https://semopenalex.org/work/W2905997120","https://semopenalex.org/work/W2791347390"
"https://semopenalex.org/work/W2884573845","https://semopenalex.org/work/W2774734531"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2801992945"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2782405156"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2793607796"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2788610544"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2621347497"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2782402114"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2789432698"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2783105903"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2779573058"
"https://semopenalex.org/work/W2898712541","https://semopenalex.org/work/W2789551238"
"https://semopenalex.org/work/W2891988364","https://semopenalex.org/work/W2800132307"
"https://semopenalex.org/work/W2891988364","https://semopenalex.org/work/W2754089182"
"https://semopenalex.org/work/W2886868067","https://semopenalex.org/work/W2788735115"
"https://semopenalex.org/work/W2893793955","https://semopenalex.org/work/W2791340070"
"https://semopenalex.org/work/W2893793955","https://semopenalex.org/work/W2791453970"
"https://semopenalex.org/work/W2893793955","https://semopenalex.org/work/W2791907796"
"https://semopenalex.org/work/W2893793955","https://semopenalex.org/work/W2789300675"
"https://semopenalex.org/work/W2893793955","https://semopenalex.org/work/W2791955414"
"https://semopenalex.org/work/W2893793955","https://semopenalex.org/work/W2767843978"
"https://semopenalex.org/work/W2893221764","https://semopenalex.org/work/W2792099291"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2768445882"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2789509161"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2789891873"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2775249831"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2793104766"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2753092905"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2783062655"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2792071702"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2757900510"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2618634810"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2754945136"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2746697398"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2767215791"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2773018757"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2774562681"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2778452994"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2783478499"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2780551674"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2753087320"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2763825806"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2768044346"
"https://semopenalex.org/work/W2804352447","https://semopenalex.org/work/W2767822958"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2787300529"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2806512211"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2807545667"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2860296076"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2809125283"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2796781998"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2802126705"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2801389248"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2794829294"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2788000981"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2789834381"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2803866776"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2791332947"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2872113759"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2805982534"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2810505935"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2767392060"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2636501113"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2796070242"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2809879355"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2776575854"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2804121721"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2782566449"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2792427944"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2777113431"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2784578081"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2791460071"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2802198845"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2781849900"
"https://semopenalex.org/work/W2890915484","https://semopenalex.org/work/W2780626714"
"https://semopenalex.org/work/W2884808176","https://semopenalex.org/work/W2783272794"
"https://semopenalex.org/work/W2884808176","https://semopenalex.org/work/W2792387493"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2888345701"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2787300529"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2802711709"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2790380857"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2801497723"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2773679069"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2793340380"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2791853162"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2808587842"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2885552659"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2885350532"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2786994222"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2801434464"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2775564383"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2804958847"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2888625569"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2801645489"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2810773091"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2806609236"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2791998350"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2771784843"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2884191942"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2774932143"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2885202191"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2889408874"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2791613310"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2802743845"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2796620311"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2770940254"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2767392060"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2791022934"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2808588628"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2788256195"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2770985902"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2804379620"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2776575854"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2776991814"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2782642174"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2885905172"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2867943557"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2789682580"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2793142137"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2804468546"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2791460071"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2788584303"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2802198845"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2888033975"
"https://semopenalex.org/work/W2899794481","https://semopenalex.org/work/W2809595609"
"https://semopenalex.org/work/W2896204983","https://semopenalex.org/work/W2795161016"
"https://semopenalex.org/work/W2896204983","https://semopenalex.org/work/W2805901293"
"https://semopenalex.org/work/W2896204983","https://semopenalex.org/work/W2787219321"
"https://semopenalex.org/work/W2885428696","https://semopenalex.org/work/W2801863957"
"https://semopenalex.org/work/W2885428696","https://semopenalex.org/work/W2782551600"
"https://semopenalex.org/work/W2808097870","https://semopenalex.org/work/W2781525129"
"https://semopenalex.org/work/W2808097870","https://semopenalex.org/work/W2794619678"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2767281692"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2783580099"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2851134615"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2790258190"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2792416781"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2807110328"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2780310856"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2791098403"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2799378760"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2812468992"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2770066059"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2883398259"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2806734978"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2768247760"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2799970258"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2784686711"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2772684039"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2785594153"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2803964020"
"https://semopenalex.org/work/W2889518593","https://semopenalex.org/work/W2755275610"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2841604157"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2769369485"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2801663757"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2590677577"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2767616074"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2791191001"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2765731164"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2795339175"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2782825469"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2784614870"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2786880398"
"https://semopenalex.org/work/W2897048257","https://semopenalex.org/work/W2797059900"
"https://semopenalex.org/work/W2809144380","https://semopenalex.org/work/W2783641089"
"https://semopenalex.org/work/W2809144380","https://semopenalex.org/work/W2789702298"
"https://semopenalex.org/work/W2803961384","https://semopenalex.org/work/W2786913899"
"https://semopenalex.org/work/W2794110435","https://semopenalex.org/work/W2772927056"
"https://semopenalex.org/work/W2883618160","https://semopenalex.org/work/W2771236839"
"https://semopenalex.org/work/W2883618160","https://semopenalex.org/work/W2764044430"
"https://semopenalex.org/work/W2883618160","https://semopenalex.org/work/W2756545627"
"https://semopenalex.org/work/W2883618160","https://semopenalex.org/work/W2767370331"
"https://semopenalex.org/work/W2883618160","https://semopenalex.org/work/W2790642385"
"https://semopenalex.org/work/W2801248003","https://semopenalex.org/work/W2778060743"
"https://semopenalex.org/work/W2801248003","https://semopenalex.org/work/W2738977754"
"https://semopenalex.org/work/W2801248003","https://semopenalex.org/work/W2783970157"
"https://semopenalex.org/work/W2801248003","https://semopenalex.org/work/W2782676239"
"https://semopenalex.org/work/W2801248003","https://semopenalex.org/work/W2783998813"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2804477943"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2796973106"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2804016624"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2804543691"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2790571690"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2893451337"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2802809487"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2892095461"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2884185085"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2776504639"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2837591082"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2807201416"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2809367536"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2791709331"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2725737375"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2802006068"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2883624339"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2800444636"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2793106863"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2775462115"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2897584777"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2889558438"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2790064222"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2792874639"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2792205214"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2891645969"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2763305515"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2800978623"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2768666451"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2776041339"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2767421421"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2799925257"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2803013969"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2791683818"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2742470170"
"https://semopenalex.org/work/W2906302439","https://semopenalex.org/work/W2776525845"
"https://semopenalex.org/work/W2796756652","https://semopenalex.org/work/W2560322684"
"https://semopenalex.org/work/W2796756652","https://semopenalex.org/work/W2790322832"
"https://semopenalex.org/work/W2896931877","https://semopenalex.org/work/W2749796222"
"https://semopenalex.org/work/W2896931877","https://semopenalex.org/work/W2879350075"
"https://semopenalex.org/work/W2896931877","https://semopenalex.org/work/W2792684388"
"https://semopenalex.org/work/W2802959410","https://semopenalex.org/work/W2624312604"
"https://semopenalex.org/work/W2802743845","https://semopenalex.org/work/W2779254096"
"https://semopenalex.org/work/W2802743845","https://semopenalex.org/work/W4234223126"
"https://semopenalex.org/work/W2802743845","https://semopenalex.org/work/W2789834381"
"https://semopenalex.org/work/W2802743845","https://semopenalex.org/work/W2783678270"
"https://semopenalex.org/work/W2802743845","https://semopenalex.org/work/W2783808747"
"https://semopenalex.org/work/W2802743845","https://semopenalex.org/work/W4249868048"
"https://semopenalex.org/work/W2900857957","https://semopenalex.org/work/W2790169863"
"https://semopenalex.org/work/W2900857957","https://semopenalex.org/work/W2783394563"
"https://semopenalex.org/work/W2900857957","https://semopenalex.org/work/W2796073384"
"https://semopenalex.org/work/W2900857957","https://semopenalex.org/work/W2770685832"
"https://semopenalex.org/work/W2900857957","https://semopenalex.org/work/W2981282251"
"https://semopenalex.org/work/W2809587688","https://semopenalex.org/work/W2766353015"
"https://semopenalex.org/work/W2892586379","https://semopenalex.org/work/W2780326442"
"https://semopenalex.org/work/W2892586379","https://semopenalex.org/work/W2772154869"
"https://semopenalex.org/work/W2807443486","https://semopenalex.org/work/W2782007611"
"https://semopenalex.org/work/W2903362696","https://semopenalex.org/work/W2610456078"
"https://semopenalex.org/work/W2793661447","https://semopenalex.org/work/W2791722947"
"https://semopenalex.org/work/W2793661447","https://semopenalex.org/work/W2794190561"
"https://semopenalex.org/work/W2793661447","https://semopenalex.org/work/W2793398836"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2604040637"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2735419424"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2623602792"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2769590617"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2778368398"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2771755592"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2732893177"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2792073240"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2883182240"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2786654411"
"https://semopenalex.org/work/W2886540393","https://semopenalex.org/work/W2786719846"
"https://semopenalex.org/work/W2889662038","https://semopenalex.org/work/W2789001259"
"https://semopenalex.org/work/W2889662038","https://semopenalex.org/work/W2772417176"
"https://semopenalex.org/work/W2884373150","https://semopenalex.org/work/W2786472578"
"https://semopenalex.org/work/W2884373150","https://semopenalex.org/work/W2765233127"
"https://semopenalex.org/work/W2884373150","https://semopenalex.org/work/W2781529921"
"https://semopenalex.org/work/W2884373150","https://semopenalex.org/work/W2790427846"
"https://semopenalex.org/work/W2791059188","https://semopenalex.org/work/W2770290353"
"https://semopenalex.org/work/W2805882507","https://semopenalex.org/work/W2790751347"
"https://semopenalex.org/work/W2808976040","https://semopenalex.org/work/W2757775447"
"https://semopenalex.org/work/W2803527120","https://semopenalex.org/work/W2781525129"
"https://semopenalex.org/work/W2800578603","https://semopenalex.org/work/W2783023875"
"https://semopenalex.org/work/W2800578603","https://semopenalex.org/work/W2781757919"
"https://semopenalex.org/work/W2800578603","https://semopenalex.org/work/W2791084028"
"https://semopenalex.org/work/W2800578603","https://semopenalex.org/work/W2792830109"
"https://semopenalex.org/work/W2800578603","https://semopenalex.org/work/W2789769621"
"https://semopenalex.org/work/W2885001542","https://semopenalex.org/work/W2760638133"
"https://semopenalex.org/work/W2885001542","https://semopenalex.org/work/W2791266018"
"https://semopenalex.org/work/W2885001542","https://semopenalex.org/work/W2786599623"
"https://semopenalex.org/work/W2885001542","https://semopenalex.org/work/W2782117612"
"https://semopenalex.org/work/W2885001542","https://semopenalex.org/work/W2781877033"
"https://semopenalex.org/work/W2885001542","https://semopenalex.org/work/W2779889888"
"https://semopenalex.org/work/W2883341601","https://semopenalex.org/work/W2797274393"
"https://semopenalex.org/work/W2883341601","https://semopenalex.org/work/W2791998350"
"https://semopenalex.org/work/W2899854625","https://semopenalex.org/work/W2892200679"
"https://semopenalex.org/work/W2899854625","https://semopenalex.org/work/W2806013947"
"https://semopenalex.org/work/W2899854625","https://semopenalex.org/work/W2793875453"
"https://semopenalex.org/work/W2899854625","https://semopenalex.org/work/W2804013341"
"https://semopenalex.org/work/W2899854625","https://semopenalex.org/work/W2802518960"
"https://semopenalex.org/work/W2899854625","https://semopenalex.org/work/W2806755227"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2771932281"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2784296240"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2786987313"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2889813782"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2771247031"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2766330765"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2805807586"
"https://semopenalex.org/work/W2896590848","https://semopenalex.org/work/W2779911540"
"https://semopenalex.org/work/W3024587257","https://semopenalex.org/work/W2774173265"
"https://semopenalex.org/work/W2804688853","https://semopenalex.org/work/W2786167247"
"https://semopenalex.org/work/W2804688853","https://semopenalex.org/work/W2789311096"
"https://semopenalex.org/work/W2808487170","https://semopenalex.org/work/W2761351587"
"https://semopenalex.org/work/W2808487170","https://semopenalex.org/work/W2748065364"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2744173175"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2789641767"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2800321656"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2796456456"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2771877017"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2786994222"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2795781832"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2771192447"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2770940254"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2801591122"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2805008700"
"https://semopenalex.org/work/W2890879687","https://semopenalex.org/work/W2792168415"
